time,x,y,z
1453414432623,0.03737354278564453,0.004132747650146484,0.040839195251464844
1453414432625,0.03737354278564453,0.004132747650146484,0.040839195251464844
1453414432634,0.03737354278564453,0.004132747650146484,0.040839195251464844
1453414432654,0.014584660530090332,-0.031149864196777344,0.03841447830200195
1453414432695,-0.05341702699661255,-0.21634578704833984,0.10155868530273438
1453414432734,0.03000819683074951,-0.07736396789550781,0.03147602081298828
1453414432779,0.004864037036895752,0.039565086364746094,0.06155204772949219
1453414432824,0.01920527219772339,-0.04109048843383789,0.11432600021362305
1453414432870,0.01919269561767578,-0.09412860870361328,-0.004252433776855469
1453414432914,0.0038686394691467285,-0.09253120422363281,0.011912345886230469
1453414432947,-0.023704707622528076,0.06380176544189453,0.042072296142578125
1453414432989,-0.011306703090667725,-0.00830078125,0.07768583297729492
1453414433034,-0.005216777324676514,-0.08321046829223633,0.014291763305664062
1453414433074,0.018797636032104492,-0.04168272018432617,-0.005795001983642578
1453414433096,0.04183769226074219,0.012595176696777344,-0.03334951400756836
1453414433147,-0.03161466121673584,-0.026294708251953125,0.013519287109375
1453414433182,0.08190673589706421,0.007678031921386719,-0.08872556686401367
1453414433217,-0.049330055713653564,0.03868436813354492,0.13767337799072266
1453414433257,-0.012664437294006348,0.06923294067382812,0.03739738464355469
1453414433323,-0.03693115711212158,-0.030755043029785156,-0.0830235481262207
1453414433342,0.027882874011993408,-0.03991842269897461,-0.04727649688720703
1453414433379,-0.008321881294250488,0.14992046356201172,0.06172037124633789
1453414433421,0.008656501770019531,-0.04277610778808594,-0.009965896606445312
1453414433455,0.02606785297393799,-0.0820770263671875,-0.1457991600036621
1453414433506,-0.021259427070617676,0.07407903671264648,0.025015830993652344
1453414433547,0.005963504314422607,0.02672100067138672,0.05446910858154297
1453414433587,0.04688447713851929,-0.05519390106201172,-0.025338172912597656
1453414433627,0.03367912769317627,0.0037016868591308594,-0.10641193389892578
1453414433667,-0.0036848783493041992,0.09675979614257812,0.03546857833862305
1453414433707,-0.022090435028076172,-0.04319047927856445,0.11260175704956055
1453414433748,0.03592681884765625,0.02287578582763672,-0.03625917434692383
1453414433787,-0.028686225414276123,-0.0027565956115722656,-0.06729269027709961
1453414433827,0.042135775089263916,-0.01943349838256836,0.08973550796508789
1453414433866,0.01456606388092041,0.01699542999267578,-0.027753353118896484
1453414433907,0.015481352806091309,0.004024982452392578,0.04479694366455078
1453414433947,0.016213595867156982,-0.014008045196533203,0.0013804435729980469
1453414433987,0.028284907341003418,-0.039920806884765625,0.02407550811767578
1453414434026,0.05325603485107422,-0.008965492248535156,-0.0745382308959961
1453414434066,-0.026308417320251465,-0.0033440589904785156,0.026511192321777344
1453414434115,0.02106684446334839,0.022209644317626953,-0.00176239013671875
1453414434145,0.0015394091606140137,-0.0645451545715332,-0.01289510726928711
1453414434186,0.008888602256774902,0.009620189666748047,0.02605438232421875
1453414434232,0.014767885208129883,-0.0037899017333984375,-0.027012348175048828
1453414434278,0.027128398418426514,0.012282371520996094,-0.008210182189941406
1453414434309,0.01404571533203125,0.007911205291748047,-0.0008254051208496094
1453414434343,-0.02322012186050415,0.05609941482543945,-0.01597452163696289
1453414434374,0.008223474025726318,-0.06423282623291016,0.044648170471191406
1453414434414,0.0027502775192260742,-0.05330085754394531,-0.01788043975830078
1453414434454,0.021342813968658447,0.08370065689086914,-0.0334467887878418
1453414434494,0.005588710308074951,-0.040238380432128906,-0.0018720626831054688
1453414434533,0.0350990891456604,-0.10301828384399414,0.05210161209106445
1453414434580,0.020422160625457764,0.06115436553955078,-0.02723217010498047
1453414434626,-0.04109001159667969,-0.03147554397583008,0.012671470642089844
1453414434666,0.016898691654205322,-0.004123210906982422,0.03693675994873047
1453414434706,-0.05156576633453369,-0.08561182022094727,0.018063068389892578
1453414434735,-0.01445305347442627,0.00808095932006836,0.05273580551147461
1453414434777,-0.0000768899917602539,0.02943563461303711,-0.09946632385253906
1453414434813,-0.01537555456161499,-0.024307727813720703,0.004654407501220703
1453414434853,-0.04675710201263428,-0.017532825469970703,0.12049341201782227
1453414434899,-0.0029489994049072266,-0.006369113922119141,-0.0529170036315918
1453414434945,-0.0023592114448547363,0.006390571594238281,0.04572248458862305
1453414434986,0.0019411444664001465,0.012769699096679688,0.06337690353393555
1453414435025,0.013038456439971924,-0.10464000701904297,-0.018211841583251953
1453414435065,0.07934415340423584,0.1402568817138672,0.06582975387573242
1453414435104,-0.02458059787750244,-0.08496332168579102,-0.07176351547241211
1453414435132,0.05690586566925049,-0.07754182815551758,-0.003811359405517578
1453414435173,-0.015731513500213623,-0.012262821197509766,0.04480695724487305
1453414435218,-0.0010997653007507324,-0.02321004867553711,-0.01392507553100586
1453414435264,-0.05065047740936279,0.012060165405273438,0.019487857818603516
1453414435305,-0.03669178485870361,0.015390872955322266,-0.01120901107788086
1453414435345,0.016588687896728516,0.07356929779052734,0.04846048355102539
1453414435372,-0.044156789779663086,0.0243988037109375,0.05982542037963867
1453414435412,0.033587872982025146,-0.055136680603027344,-0.021052837371826172
1453414435454,-0.08032810688018799,0.026717662811279297,-0.05895566940307617
1453414435491,0.0008222460746765137,0.004145622253417969,0.1136331558227539
1453414435531,0.015971839427947998,-0.0234832763671875,0.02773571014404297
1453414435572,0.005120456218719482,0.008013248443603516,-0.06012439727783203
1453414435618,-0.011217713356018066,-0.016560077667236328,-0.06724214553833008
1453414435663,-0.012802660465240479,-0.03813362121582031,0.11083269119262695
1453414435705,-0.014070630073547363,0.011606693267822266,-0.051074981689453125
1453414435744,0.011714577674865723,0.011199474334716797,-0.02363109588623047
1453414435779,0.0017145872116088867,-0.03506803512573242,0.038521766662597656
1453414435811,-0.03691345453262329,0.01597309112548828,-0.06298112869262695
1453414435857,-0.002731144428253174,0.03192138671875,0.0510706901550293
1453414435904,-0.025156080722808838,-0.014662742614746094,0.012143135070800781
1453414435944,-0.01246786117553711,0.007412433624267578,0.017371654510498047
1453414435984,0.03596794605255127,0.013586997985839844,0.03686809539794922
1453414436012,-0.03248190879821777,0.005126476287841797,-0.07387590408325195
1453414436050,0.019956648349761963,-0.043755531311035156,-0.03804349899291992
1453414436090,0.027450859546661377,0.07602310180664062,0.013592720031738281
1453414436130,0.006646633148193359,-0.04255199432373047,0.03001689910888672
1453414436170,-0.0023397207260131836,0.01764392852783203,0.016356468200683594
1453414436210,0.017270803451538086,-0.026084423065185547,-0.015628337860107422
1453414436256,-0.020640015602111816,0.011674880981445312,-0.046959877014160156
1453414436303,0.029430150985717773,0.051453590393066406,0.044745445251464844
1453414436343,0.012058615684509277,-0.022006988525390625,-0.010146141052246094
1453414436383,-0.020981252193450928,0.04365062713623047,-0.019601821899414062
1453414436413,0.02532869577407837,-0.041649818420410156,-0.02908182144165039
1453414436450,0.012605905532836914,-0.02374887466430664,-0.06346416473388672
1453414436489,-0.005229353904724121,0.034600257873535156,0.06599807739257812
1453414436529,-0.02715456485748291,0.054480552673339844,-0.0620570182800293
1453414436575,-0.014066576957702637,-0.06552839279174805,-0.005617618560791016
1453414436615,-0.01891028881072998,0.02606201171875,0.0778188705444336
1453414436660,0.011671364307403564,0.009363651275634766,0.0029134750366210938
1453414436701,0.020822644233703613,0.04003334045410156,0.00807332992553711
1453414436741,-0.002484440803527832,-0.04454374313354492,-0.0413975715637207
1453414436782,-0.032615721225738525,-0.0720057487487793,-0.021632671356201172
1453414436821,0.012192606925964355,0.09745025634765625,0.0018367767333984375
1453414436861,-0.0055599212646484375,-0.02158069610595703,0.03592538833618164
1453414436901,0.003209054470062256,0.003792285919189453,-0.0325160026550293
1453414436941,0.010224223136901855,-0.0429081916809082,-0.0011272430419921875
1453414436980,0.01583641767501831,0.02118682861328125,-0.043015480041503906
1453414437022,-0.017958998680114746,0.06672048568725586,0.042157649993896484
1453414437063,-0.025852739810943604,0.0016913414001464844,0.05861186981201172
1453414437099,0.0022889375686645508,-0.04650402069091797,-0.04116630554199219
1453414437140,0.0018311738967895508,0.02596759796142578,0.02258014678955078
1453414437180,0.016779005527496338,-0.0060253143310546875,-0.010649681091308594
1453414437220,0.021080195903778076,-0.03161954879760742,0.07570743560791016
1453414437261,-0.013763904571533203,0.009160518646240234,-0.07343196868896484
1453414437300,0.004302859306335449,-0.011814594268798828,-0.060660362243652344
1453414437340,0.0034422874450683594,-0.030508041381835938,-0.023642539978027344
1453414437380,0.0027538537979125977,0.0368494987487793,0.042342185974121094
1453414437419,-0.0016254186630249023,0.017994403839111328,-0.019725799560546875
1453414437460,-0.012785851955413818,-0.006661415100097656,-0.021523475646972656
1453414437500,-0.01788574457168579,-0.005329132080078125,0.019151687622070312
1453414437540,-0.01813715696334839,-0.0004343986511230469,-0.011477470397949219
1453414437579,0.008461415767669678,-0.011833667755126953,0.027188777923583984
1453414437619,-0.016202032566070557,-0.0037240982055664062,0.03132200241088867
1453414437659,0.017666518688201904,0.03722047805786133,0.038457393646240234
1453414437699,0.014133214950561523,-0.006594657897949219,-0.009432792663574219
1453414437739,-0.019321560859680176,-0.007190227508544922,0.02308177947998047
1453414437779,-0.011628687381744385,0.005733489990234375,-0.0006771087646484375
1453414437819,-0.009302973747253418,-0.037526607513427734,-0.023512840270996094
1453414437859,0.02318572998046875,0.02740621566772461,0.004160881042480469
1453414437899,-0.004422485828399658,-0.004874706268310547,-0.02538585662841797
1453414437939,-0.026509106159210205,-0.044098854064941406,0.02754831314086914
1453414437979,-0.017378807067871094,0.014492034912109375,0.0335240364074707
1453414438019,-0.021560072898864746,-0.013291358947753906,-0.05740833282470703
1453414438058,0.017208576202392578,-0.02977609634399414,0.011500835418701172
1453414438108,-0.0015472173690795898,0.0106353759765625,0.04940080642700195
1453414438152,-0.0012377500534057617,-0.012547969818115234,0.02803516387939453
1453414438171,0.033466458320617676,-0.021524429321289062,-0.07328510284423828
1453414438207,-0.01534050703048706,-0.02487659454345703,-0.024171829223632812
1453414438251,0.018355727195739746,0.026041030883789062,0.06297588348388672
1453414438292,0.007027566432952881,-0.02128124237060547,0.04463768005371094
1453414438554,0.01692354679107666,0.005319118499755859,0.035369873046875
1453414438565,0.01692354679107666,0.005319118499755859,0.035369873046875
1453414438567,0.01692354679107666,0.005319118499755859,0.035369873046875
1453414438569,0.01692354679107666,0.005319118499755859,0.035369873046875
1453414438571,0.01692354679107666,0.005319118499755859,0.035369873046875
1453414438604,0.04033839702606201,-0.026372909545898438,-0.013817787170410156
1453414438622,-0.036642491817474365,-0.015355587005615234,0.04445934295654297
1453414438631,-0.036642491817474365,-0.015355587005615234,0.04445934295654297
1453414438667,0.03577077388763428,-0.01036977767944336,-0.029517650604248047
1453414438718,0.009473979473114014,-0.029352664947509766,-0.0465846061706543
1453414438783,0.0037506818771362305,-0.03305339813232422,-0.02386760711669922
1453414438845,0.006829023361206055,0.023328304290771484,0.06513309478759766
1453414438885,0.05906248092651367,-0.05025053024291992,-0.04169178009033203
1453414438935,0.005136311054229736,0.04785490036010742,-0.044838905334472656
1453414438985,0.01559460163116455,0.0038270950317382812,0.0694131851196289
1453414439034,0.000990152359008789,0.04517507553100586,0.013417243957519531
1453414439084,0.07736241817474365,-0.10360002517700195,-0.0064945220947265625
1453414439134,-0.02616596221923828,-0.0005674362182617188,-0.04730939865112305
1453414439184,-0.020932793617248535,-0.029168128967285156,-0.05124711990356445
1453414439233,-0.012917697429656982,0.04175090789794922,-0.08119678497314453
1453414439284,-0.017991185188293457,0.01808643341064453,0.019269943237304688
1453414439332,-0.010564446449279785,0.024041175842285156,-0.022869586944580078
1453414439382,0.014519572257995605,0.02306079864501953,0.05253124237060547
1453414439432,0.00013011693954467773,-0.02749347686767578,0.0018262863159179688
1453414439482,0.00010406970977783203,-0.03539466857910156,-0.03299570083618164
1453414439534,0.007740318775177002,-0.009173393249511719,0.06357383728027344
1453414439582,-0.043578505516052246,-0.011166572570800781,-0.014225959777832031
1453414439636,0.037878990173339844,0.0523228645324707,0.01541900634765625
1453414439697,-0.030953049659729004,-0.000255584716796875,0.04296302795410156
1453414439715,0.017351269721984863,0.013195991516113281,-0.036457061767578125
1453414439765,-0.0014330148696899414,-0.027728557586669922,-0.03107929229736328
1453414439815,-0.0011464357376098633,-0.0011262893676757812,0.022992610931396484
1453414439874,0.029711008071899414,0.014412879943847656,0.054764747619628906
1453414439914,-0.02983039617538452,-0.015269279479980469,-0.04807233810424805
1453414439963,-0.02769291400909424,-0.029443740844726562,-0.05760049819946289
1453414440014,0.023787856101989746,0.043444156646728516,-0.03076648712158203
1453414440080,-0.026911914348602295,0.04049825668334961,-0.015042304992675781
1453414440140,-0.22826939821243286,0.10896873474121094,0.10856485366821289
1453414440238,0.005516767501831055,-0.06157827377319336,-0.007088661193847656
1453414440274,0.0733267068862915,-0.005234718322753906,-0.003756999969482422
1453414440325,0.0012336969375610352,0.04558277130126953,-0.0068340301513671875
1453414440348,0.0012336969375610352,0.04558277130126953,-0.0068340301513671875
1453414440377,0.023958027362823486,-0.015218734741210938,-0.005467414855957031
1453414440407,-0.21054452657699585,0.20030736923217773,0.16982364654541016
1453414440457,0.04596126079559326,-0.057979583740234375,0.011432170867919922
1453414440512,0.13248193264007568,-0.2454662322998047,-0.034882545471191406
1453414440571,-0.016526997089385986,0.06013774871826172,-0.07001972198486328
1453414440616,0.0020924806594848633,-0.0016603469848632812,-0.015816688537597656
1453414440660,0.04761618375778198,0.008242607116699219,0.031374454498291016
1453414440717,-0.03847736120223999,-0.012548446655273438,-0.07444190979003906
1453414440771,0.05344545841217041,-0.01003885269165039,0.013188362121582031
1453414440810,-0.007014334201812744,-0.05014467239379883,0.04117870330810547
1453414440859,-0.0017829537391662598,0.06708240509033203,-0.024485111236572266
1453414440909,-0.02439749240875244,-0.07076072692871094,0.028267860412597656
1453414440976,0.007281661033630371,0.018047809600830078,-0.06926965713500977
1453414441072,-0.07650429010391235,-0.029414653778076172,0.059803009033203125
1453414441099,-0.07650429010391235,-0.029414653778076172,0.059803009033203125
1453414441119,-0.022918343544006348,0.0874948501586914,-0.0038423538208007812
1453414441153,-0.006849050521850586,-0.012317180633544922,-0.058587074279785156
1453414441209,-0.001650691032409668,0.034174442291259766,0.06032848358154297
1453414441257,0.02165055274963379,0.06179666519165039,-0.053193092346191406
1453414441309,-0.017136216163635254,-0.02330493927001953,-0.006183624267578125
1453414441367,-0.01753753423690796,0.038784027099609375,-0.05854606628417969
1453414441418,0.028083741664886475,0.03868436813354492,-0.048750877380371094
1453414441477,-0.023475289344787598,-0.047537803649902344,0.005027294158935547
1453414441511,-0.04557985067367554,0.05002593994140625,-0.005549430847167969
1453414441557,0.0018213987350463867,0.049592018127441406,-0.0848383903503418
1453414441613,-0.02151399850845337,-0.006268501281738281,-0.02192831039428711
1453414441662,0.03255951404571533,-0.07967090606689453,-0.03859996795654297
1453414441710,-0.012237548828125,0.07791805267333984,-0.007908821105957031
1453414441755,-0.07870328426361084,0.06807804107666016,0.03961467742919922
1453414441805,-0.01319187879562378,-0.024022579193115234,0.022120952606201172
1453414441864,0.05070275068283081,-0.04027509689331055,0.057895660400390625
1453414441921,-0.001551508903503418,-0.032219886779785156,-0.0015397071838378906
1453414441977,0.021729886531829834,-0.006632804870605469,-0.01846027374267578
1453414442028,0.013555407524108887,0.019578933715820312,0.000545501708984375
1453414442059,0.0031873583793640137,0.03672027587890625,0.023407936096191406
1453414442104,-0.020421266555786133,-0.13525009155273438,0.055097103118896484
1453414442153,0.021948158740997314,-0.029715538024902344,-0.16840553283691406
1453414442206,-0.0015840530395507812,0.06619739532470703,0.05861616134643555
1453414442271,0.02170383930206299,0.052958011627197266,-0.041162967681884766
1453414442320,0.021191656589508057,0.09022331237792969,-0.006130695343017578
1453414442377,-0.04430299997329712,-0.14796113967895508,0.0008382797241210938
1453414442416,-0.03544241189956665,0.021371841430664062,-0.006986141204833984
1453414442455,-0.03983944654464722,0.1415243148803711,0.011639118194580078
1453414442508,0.060012876987457275,-0.10500621795654297,0.007396697998046875
1453414442557,0.04035329818725586,-0.043805599212646484,0.009746551513671875
1453414442598,-0.0021739602088928223,0.0396113395690918,0.07288122177124023
1453414442650,-0.040024399757385254,-0.016167163848876953,0.006620883941650391
1453414442702,0.006265759468078613,-0.0014486312866210938,-0.004275321960449219
1453414442764,0.027983665466308594,-0.012644290924072266,0.042522430419921875
1453414442822,-0.054183363914489746,0.0013699531555175781,-0.013838768005371094
1453414442872,-0.024204134941101074,-0.02570343017578125,0.05209922790527344
1453414442903,0.018921852111816406,-0.003334522247314453,-0.061690330505371094
1453414442948,0.011309027671813965,-0.046695709228515625,0.008075714111328125
1453414443001,-0.017752408981323242,-0.004814624786376953,0.0811166763305664
1453414443048,0.06619685888290405,-0.005764961242675781,0.020865440368652344
1453414443110,0.010843813419342041,-0.01992654800415039,-0.03307819366455078
1453414443173,-0.006639003753662109,0.026172161102294922,-0.03603410720825195
1453414443203,0.002345860004425049,0.06113719940185547,0.09560012817382812
1453414443247,-0.013437390327453613,-0.10614490509033203,-0.04986095428466797
1453414443315,-0.014578461647033691,-0.0026025772094726562,0.02711009979248047
1453414443375,0.045765042304992676,-0.01931142807006836,0.0370025634765625
1453414443414,0.021297931671142578,0.026665210723876953,0.014287471771240234
1453414443446,0.009381294250488281,-0.020781993865966797,-0.00962686538696289
1453414443505,0.06876134872436523,0.015916824340820312,-0.04598712921142578
1453414443551,-0.029218316078186035,-0.008323192596435547,0.028295516967773438
1453414443597,0.03022456169128418,0.031626224517822266,-0.02521991729736328
1453414443648,-0.014105498790740967,0.040615081787109375,-0.0029478073120117188
1453414443702,0.00020116567611694336,-0.04407835006713867,0.02252674102783203
1453414443754,0.023131966590881348,0.031737327575683594,-0.04897737503051758
1453414443811,0.04530519247055054,0.015818119049072266,-0.06215333938598633
1453414443864,0.05921518802642822,-0.060086727142333984,-0.03823709487915039
